,id,date,days_after_open,day_of_week,hours_after_open,drink_id,quantity,raining,study_area_id,location_name,dist_to_cafe,drink_name,order_sales
1821,1821,2019-08-25,34,Sun,4,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
1822,1822,2019-08-25,34,Sun,4,14,2,No,0,Fisher Library (F03),70.0,Mocha (S),9.0
1823,1823,2019-08-25,34,Sun,4,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
1824,1824,2019-08-25,34,Sun,4,16,1,No,2,The Quarter (A16),400.0,Hot Chocolate (S),3.8
1825,1825,2019-08-25,34,Sun,4,4,1,No,0,Fisher Library (F03),70.0,Long Black (S),3.8
1826,1826,2019-08-25,34,Sun,4,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
1827,1827,2019-08-25,34,Sun,5,11,2,Yes,1,Law Library (F10),84.0,Chai Latte (L),8.8
1828,1828,2019-08-25,34,Sun,5,6,1,Yes,0,Fisher Library (F03),70.0,Flat White (S),4.0
1829,1829,2019-08-26,35,Mon,0,14,2,No,5,Carslaw (F07),150.0,Mocha (S),9.0
1830,1830,2019-08-26,35,Mon,0,15,2,No,5,Carslaw (F07),150.0,Hot Chocolate (L),9.2
1831,1831,2019-08-26,35,Mon,0,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
1832,1832,2019-08-26,35,Mon,0,5,1,NA,-1,,,Flat White (L),4.9
1833,1833,2019-08-26,35,Mon,0,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
1834,1834,2019-08-26,35,Mon,0,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
1835,1835,2019-08-26,35,Mon,0,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
1836,1836,2019-08-26,35,Mon,0,11,2,No,2,The Quarter (A16),400.0,Chai Latte (L),8.8
1837,1837,2019-08-26,35,Mon,0,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
1838,1838,2019-08-26,35,Mon,0,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
1839,1839,2019-08-26,35,Mon,1,6,3,No,4,Brennan MacCallum (A18),350.0,Flat White (S),12.0
1840,1840,2019-08-26,35,Mon,1,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
1841,1841,2019-08-26,35,Mon,1,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
1842,1842,2019-08-26,35,Mon,1,1,1,No,2,The Quarter (A16),400.0,Ristretto,3.3
1843,1843,2019-08-26,35,Mon,1,3,3,No,1,Law Library (F10),84.0,Long Black (L),12.0
1844,1844,2019-08-26,35,Mon,1,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
1845,1845,2019-08-26,35,Mon,1,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
1846,1846,2019-08-26,35,Mon,1,9,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (L),4.9
1847,1847,2019-08-26,35,Mon,1,8,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),4.0
1848,1848,2019-08-26,35,Mon,1,4,1,No,2,The Quarter (A16),400.0,Long Black (S),3.8
1849,1849,2019-08-26,35,Mon,1,2,1,No,4,Brennan MacCallum (A18),350.0,Macchiato,3.8
1850,1850,2019-08-26,35,Mon,1,1,1,NA,-1,,,Ristretto,3.3
1851,1851,2019-08-26,35,Mon,2,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
1852,1852,2019-08-26,35,Mon,2,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
1853,1853,2019-08-26,35,Mon,2,16,1,No,2,The Quarter (A16),400.0,Hot Chocolate (S),3.8
1854,1854,2019-08-26,35,Mon,2,13,2,No,3,Abercrombie (H70),700.0,Mocha (L),10.8
1855,1855,2019-08-26,35,Mon,2,4,1,No,2,The Quarter (A16),400.0,Long Black (S),3.8
1856,1856,2019-08-26,35,Mon,2,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
1857,1857,2019-08-26,35,Mon,2,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
1858,1858,2019-08-26,35,Mon,2,0,1,No,5,Carslaw (F07),150.0,Espresso,3.5
1859,1859,2019-08-26,35,Mon,2,13,2,No,5,Carslaw (F07),150.0,Mocha (L),10.8
1860,1860,2019-08-26,35,Mon,2,5,1,No,5,Carslaw (F07),150.0,Flat White (L),4.9
1861,1861,2019-08-26,35,Mon,2,6,2,No,2,The Quarter (A16),400.0,Flat White (S),8.0
1862,1862,2019-08-26,35,Mon,3,2,1,No,2,The Quarter (A16),400.0,Macchiato,3.8
1863,1863,2019-08-26,35,Mon,3,6,1,No,2,The Quarter (A16),400.0,Flat White (S),4.0
1864,1864,2019-08-26,35,Mon,3,8,1,NA,-1,,,Latte (S),4.0
1865,1865,2019-08-26,35,Mon,3,15,1,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),4.6
1866,1866,2019-08-26,35,Mon,3,14,2,No,5,Carslaw (F07),150.0,Mocha (S),9.0
1867,1867,2019-08-26,35,Mon,3,12,2,No,0,Fisher Library (F03),70.0,Chai Latte (S),7.2
1868,1868,2019-08-26,35,Mon,3,4,2,No,2,The Quarter (A16),400.0,Long Black (S),7.6
1869,1869,2019-08-26,35,Mon,3,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
1870,1870,2019-08-26,35,Mon,3,0,2,No,4,Brennan MacCallum (A18),350.0,Espresso,7.0
1871,1871,2019-08-26,35,Mon,4,4,1,No,6,Peter Nicol Russell (PNR),950.0,Long Black (S),3.8
1872,1872,2019-08-26,35,Mon,4,12,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (S),3.6
1873,1873,2019-08-26,35,Mon,4,15,4,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),18.4
1874,1874,2019-08-26,35,Mon,4,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
1875,1875,2019-08-26,35,Mon,4,15,3,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),13.799999999999999
1876,1876,2019-08-26,35,Mon,4,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
1877,1877,2019-08-26,35,Mon,4,7,1,No,4,Brennan MacCallum (A18),350.0,Latte (L),4.9
1878,1878,2019-08-26,35,Mon,4,14,1,No,0,Fisher Library (F03),70.0,Mocha (S),4.5
1879,1879,2019-08-26,35,Mon,4,12,2,No,1,Law Library (F10),84.0,Chai Latte (S),7.2
1880,1880,2019-08-26,35,Mon,4,14,1,No,6,Peter Nicol Russell (PNR),950.0,Mocha (S),4.5
1881,1881,2019-08-26,35,Mon,5,0,1,No,1,Law Library (F10),84.0,Espresso,3.5
1882,1882,2019-08-26,35,Mon,5,5,1,No,3,Abercrombie (H70),700.0,Flat White (L),4.9
1883,1883,2019-08-26,35,Mon,5,10,4,No,0,Fisher Library (F03),70.0,Cappuccino (S),16.0
1884,1884,2019-08-26,35,Mon,5,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
1885,1885,2019-08-26,35,Mon,5,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
1886,1886,2019-08-26,35,Mon,5,9,2,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),9.8
1887,1887,2019-08-27,36,Tue,0,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
1888,1888,2019-08-27,36,Tue,0,13,1,No,5,Carslaw (F07),150.0,Mocha (L),5.4
1889,1889,2019-08-27,36,Tue,0,1,1,No,4,Brennan MacCallum (A18),350.0,Ristretto,3.3
1890,1890,2019-08-27,36,Tue,0,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
1891,1891,2019-08-27,36,Tue,0,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
1892,1892,2019-08-27,36,Tue,0,8,1,No,0,Fisher Library (F03),70.0,Latte (S),4.0
1893,1893,2019-08-27,36,Tue,0,12,2,No,0,Fisher Library (F03),70.0,Chai Latte (S),7.2
1894,1894,2019-08-27,36,Tue,0,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
1895,1895,2019-08-27,36,Tue,0,16,1,No,2,The Quarter (A16),400.0,Hot Chocolate (S),3.8
1896,1896,2019-08-27,36,Tue,0,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
1897,1897,2019-08-27,36,Tue,0,11,1,No,0,Fisher Library (F03),70.0,Chai Latte (L),4.4
1898,1898,2019-08-27,36,Tue,0,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
1899,1899,2019-08-27,36,Tue,1,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
1900,1900,2019-08-27,36,Tue,1,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
1901,1901,2019-08-27,36,Tue,1,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
1902,1902,2019-08-27,36,Tue,1,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
1903,1903,2019-08-27,36,Tue,1,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
1904,1904,2019-08-27,36,Tue,1,2,1,No,6,Peter Nicol Russell (PNR),950.0,Macchiato,3.8
1905,1905,2019-08-27,36,Tue,1,4,1,No,3,Abercrombie (H70),700.0,Long Black (S),3.8
1906,1906,2019-08-27,36,Tue,1,8,1,No,3,Abercrombie (H70),700.0,Latte (S),4.0
1907,1907,2019-08-27,36,Tue,1,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
1908,1908,2019-08-27,36,Tue,1,2,1,No,6,Peter Nicol Russell (PNR),950.0,Macchiato,3.8
1909,1909,2019-08-27,36,Tue,1,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
1910,1910,2019-08-27,36,Tue,1,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
1911,1911,2019-08-27,36,Tue,2,10,1,No,4,Brennan MacCallum (A18),350.0,Cappuccino (S),4.0
1912,1912,2019-08-27,36,Tue,2,11,1,No,2,The Quarter (A16),400.0,Chai Latte (L),4.4
1913,1913,2019-08-27,36,Tue,2,8,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),4.0
1914,1914,2019-08-27,36,Tue,2,0,2,NA,-1,,,Espresso,7.0
1915,1915,2019-08-27,36,Tue,2,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
1916,1916,2019-08-27,36,Tue,2,9,1,No,2,The Quarter (A16),400.0,Cappuccino (L),4.9
1917,1917,2019-08-27,36,Tue,2,15,1,No,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
1918,1918,2019-08-27,36,Tue,2,9,2,No,1,Law Library (F10),84.0,Cappuccino (L),9.8
1919,1919,2019-08-27,36,Tue,2,10,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (S),4.0
1920,1920,2019-08-27,36,Tue,2,10,1,No,1,Law Library (F10),84.0,Cappuccino (S),4.0
1921,1921,2019-08-27,36,Tue,2,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
1922,1922,2019-08-27,36,Tue,2,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
1923,1923,2019-08-27,36,Tue,2,11,2,No,2,The Quarter (A16),400.0,Chai Latte (L),8.8
1924,1924,2019-08-27,36,Tue,2,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
1925,1925,2019-08-27,36,Tue,3,6,1,Yes,1,Law Library (F10),84.0,Flat White (S),4.0
1926,1926,2019-08-27,36,Tue,3,5,1,Yes,1,Law Library (F10),84.0,Flat White (L),4.9
1927,1927,2019-08-27,36,Tue,3,0,1,Yes,1,Law Library (F10),84.0,Espresso,3.5
1928,1928,2019-08-27,36,Tue,3,13,1,Yes,5,Carslaw (F07),150.0,Mocha (L),5.4
1929,1929,2019-08-27,36,Tue,3,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
1930,1930,2019-08-27,36,Tue,3,15,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),4.6
1931,1931,2019-08-27,36,Tue,4,16,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
1932,1932,2019-08-27,36,Tue,4,11,2,Yes,0,Fisher Library (F03),70.0,Chai Latte (L),8.8
1933,1933,2019-08-27,36,Tue,4,15,2,Yes,1,Law Library (F10),84.0,Hot Chocolate (L),9.2
1934,1934,2019-08-27,36,Tue,4,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
1935,1935,2019-08-27,36,Tue,4,8,1,Yes,0,Fisher Library (F03),70.0,Latte (S),4.0
1936,1936,2019-08-27,36,Tue,5,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
1937,1937,2019-08-27,36,Tue,5,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
1938,1938,2019-08-27,36,Tue,5,7,1,No,4,Brennan MacCallum (A18),350.0,Latte (L),4.9
1939,1939,2019-08-27,36,Tue,5,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
1940,1940,2019-08-27,36,Tue,5,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
1941,1941,2019-08-27,36,Tue,5,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
1942,1942,2019-08-27,36,Tue,5,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
1943,1943,2019-08-27,36,Tue,5,0,1,No,4,Brennan MacCallum (A18),350.0,Espresso,3.5
1944,1944,2019-08-28,37,Wed,0,15,2,No,5,Carslaw (F07),150.0,Hot Chocolate (L),9.2
1945,1945,2019-08-28,37,Wed,0,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
1946,1946,2019-08-28,37,Wed,0,16,1,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (S),3.8
1947,1947,2019-08-28,37,Wed,0,2,1,No,2,The Quarter (A16),400.0,Macchiato,3.8
1948,1948,2019-08-28,37,Wed,0,0,1,No,5,Carslaw (F07),150.0,Espresso,3.5
1949,1949,2019-08-28,37,Wed,0,9,1,No,5,Carslaw (F07),150.0,Cappuccino (L),4.9
1950,1950,2019-08-28,37,Wed,0,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
1951,1951,2019-08-28,37,Wed,0,6,1,No,6,Peter Nicol Russell (PNR),950.0,Flat White (S),4.0
1952,1952,2019-08-28,37,Wed,0,14,2,No,1,Law Library (F10),84.0,Mocha (S),9.0
1953,1953,2019-08-28,37,Wed,0,1,1,No,1,Law Library (F10),84.0,Ristretto,3.3
1954,1954,2019-08-28,37,Wed,0,3,2,No,6,Peter Nicol Russell (PNR),950.0,Long Black (L),8.0
1955,1955,2019-08-28,37,Wed,0,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
1956,1956,2019-08-28,37,Wed,0,7,1,No,3,Abercrombie (H70),700.0,Latte (L),4.9
1957,1957,2019-08-28,37,Wed,0,6,1,No,3,Abercrombie (H70),700.0,Flat White (S),4.0
1958,1958,2019-08-28,37,Wed,0,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
1959,1959,2019-08-28,37,Wed,0,13,1,No,1,Law Library (F10),84.0,Mocha (L),5.4
1960,1960,2019-08-28,37,Wed,1,8,1,Yes,1,Law Library (F10),84.0,Latte (S),4.0
1961,1961,2019-08-28,37,Wed,1,14,1,Yes,1,Law Library (F10),84.0,Mocha (S),4.5
1962,1962,2019-08-28,37,Wed,1,11,1,Yes,5,Carslaw (F07),150.0,Chai Latte (L),4.4
1963,1963,2019-08-28,37,Wed,1,11,1,Yes,5,Carslaw (F07),150.0,Chai Latte (L),4.4
1964,1964,2019-08-28,37,Wed,1,2,1,Yes,0,Fisher Library (F03),70.0,Macchiato,3.8
1965,1965,2019-08-28,37,Wed,1,13,4,Yes,0,Fisher Library (F03),70.0,Mocha (L),21.6
1966,1966,2019-08-28,37,Wed,1,12,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
1967,1967,2019-08-28,37,Wed,1,2,4,Yes,1,Law Library (F10),84.0,Macchiato,15.2
1968,1968,2019-08-28,37,Wed,1,14,1,Yes,0,Fisher Library (F03),70.0,Mocha (S),4.5
1969,1969,2019-08-28,37,Wed,1,13,1,Yes,0,Fisher Library (F03),70.0,Mocha (L),5.4
1970,1970,2019-08-28,37,Wed,1,12,1,Yes,5,Carslaw (F07),150.0,Chai Latte (S),3.6
1971,1971,2019-08-28,37,Wed,1,15,1,Yes,0,Fisher Library (F03),70.0,Hot Chocolate (L),4.6
1972,1972,2019-08-28,37,Wed,2,2,1,Yes,0,Fisher Library (F03),70.0,Macchiato,3.8
1973,1973,2019-08-28,37,Wed,2,14,3,Yes,0,Fisher Library (F03),70.0,Mocha (S),13.5
1974,1974,2019-08-28,37,Wed,2,14,2,Yes,5,Carslaw (F07),150.0,Mocha (S),9.0
1975,1975,2019-08-28,37,Wed,2,4,1,Yes,1,Law Library (F10),84.0,Long Black (S),3.8
1976,1976,2019-08-28,37,Wed,2,2,1,Yes,1,Law Library (F10),84.0,Macchiato,3.8
1977,1977,2019-08-28,37,Wed,2,1,1,Yes,1,Law Library (F10),84.0,Ristretto,3.3
1978,1978,2019-08-28,37,Wed,2,5,1,Yes,1,Law Library (F10),84.0,Flat White (L),4.9
1979,1979,2019-08-28,37,Wed,2,4,1,Yes,0,Fisher Library (F03),70.0,Long Black (S),3.8
1980,1980,2019-08-28,37,Wed,2,4,1,Yes,0,Fisher Library (F03),70.0,Long Black (S),3.8
1981,1981,2019-08-28,37,Wed,2,5,1,Yes,5,Carslaw (F07),150.0,Flat White (L),4.9
1982,1982,2019-08-28,37,Wed,3,9,2,Yes,0,Fisher Library (F03),70.0,Cappuccino (L),9.8
1983,1983,2019-08-28,37,Wed,3,6,1,NA,-1,,,Flat White (S),4.0
1984,1984,2019-08-28,37,Wed,3,7,1,Yes,1,Law Library (F10),84.0,Latte (L),4.9
1985,1985,2019-08-28,37,Wed,3,4,2,Yes,0,Fisher Library (F03),70.0,Long Black (S),7.6
1986,1986,2019-08-28,37,Wed,3,14,2,Yes,1,Law Library (F10),84.0,Mocha (S),9.0
1987,1987,2019-08-28,37,Wed,3,12,1,Yes,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
1988,1988,2019-08-28,37,Wed,3,16,1,Yes,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
1989,1989,2019-08-28,37,Wed,4,0,1,No,5,Carslaw (F07),150.0,Espresso,3.5
1990,1990,2019-08-28,37,Wed,4,7,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (L),4.9
1991,1991,2019-08-28,37,Wed,4,15,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (L),4.6
1992,1992,2019-08-28,37,Wed,4,10,1,No,3,Abercrombie (H70),700.0,Cappuccino (S),4.0
1993,1993,2019-08-28,37,Wed,4,0,1,No,3,Abercrombie (H70),700.0,Espresso,3.5
1994,1994,2019-08-28,37,Wed,4,4,1,No,1,Law Library (F10),84.0,Long Black (S),3.8
1995,1995,2019-08-28,37,Wed,4,8,1,No,2,The Quarter (A16),400.0,Latte (S),4.0
1996,1996,2019-08-28,37,Wed,4,14,1,No,4,Brennan MacCallum (A18),350.0,Mocha (S),4.5
1997,1997,2019-08-28,37,Wed,4,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
1998,1998,2019-08-28,37,Wed,4,1,1,No,3,Abercrombie (H70),700.0,Ristretto,3.3
1999,1999,2019-08-28,37,Wed,4,1,1,No,3,Abercrombie (H70),700.0,Ristretto,3.3
2000,2000,2019-08-28,37,Wed,4,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
2001,2001,2019-08-28,37,Wed,4,6,1,No,1,Law Library (F10),84.0,Flat White (S),4.0
2002,2002,2019-08-28,37,Wed,5,1,1,No,3,Abercrombie (H70),700.0,Ristretto,3.3
2003,2003,2019-08-28,37,Wed,5,11,1,No,1,Law Library (F10),84.0,Chai Latte (L),4.4
2004,2004,2019-08-28,37,Wed,5,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
2005,2005,2019-08-28,37,Wed,5,6,1,NA,-1,,,Flat White (S),4.0
2006,2006,2019-08-28,37,Wed,5,14,1,No,5,Carslaw (F07),150.0,Mocha (S),4.5
2007,2007,2019-08-28,37,Wed,5,0,1,No,3,Abercrombie (H70),700.0,Espresso,3.5
2008,2008,2019-08-28,37,Wed,5,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
2009,2009,2019-08-28,37,Wed,5,1,1,NA,-1,,,Ristretto,3.3
2010,2010,2019-08-28,37,Wed,5,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
2011,2011,2019-08-28,37,Wed,5,5,1,No,1,Law Library (F10),84.0,Flat White (L),4.9
2012,2012,2019-08-28,37,Wed,5,13,1,No,3,Abercrombie (H70),700.0,Mocha (L),5.4
2013,2013,2019-08-29,38,Thu,0,7,1,No,1,Law Library (F10),84.0,Latte (L),4.9
2014,2014,2019-08-29,38,Thu,0,8,1,No,1,Law Library (F10),84.0,Latte (S),4.0
2015,2015,2019-08-29,38,Thu,0,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
2016,2016,2019-08-29,38,Thu,0,9,1,No,1,Law Library (F10),84.0,Cappuccino (L),4.9
2017,2017,2019-08-29,38,Thu,0,13,1,No,0,Fisher Library (F03),70.0,Mocha (L),5.4
2018,2018,2019-08-29,38,Thu,0,12,1,No,1,Law Library (F10),84.0,Chai Latte (S),3.6
2019,2019,2019-08-29,38,Thu,0,16,2,No,5,Carslaw (F07),150.0,Hot Chocolate (S),7.6
2020,2020,2019-08-29,38,Thu,0,8,1,No,6,Peter Nicol Russell (PNR),950.0,Latte (S),4.0
2021,2021,2019-08-29,38,Thu,0,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
2022,2022,2019-08-29,38,Thu,0,9,1,No,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
2023,2023,2019-08-29,38,Thu,0,12,1,No,5,Carslaw (F07),150.0,Chai Latte (S),3.6
2024,2024,2019-08-29,38,Thu,0,12,1,No,0,Fisher Library (F03),70.0,Chai Latte (S),3.6
2025,2025,2019-08-29,38,Thu,0,3,1,No,0,Fisher Library (F03),70.0,Long Black (L),4.0
2026,2026,2019-08-29,38,Thu,0,13,1,No,4,Brennan MacCallum (A18),350.0,Mocha (L),5.4
2027,2027,2019-08-29,38,Thu,0,11,2,No,5,Carslaw (F07),150.0,Chai Latte (L),8.8
2028,2028,2019-08-29,38,Thu,0,11,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (L),4.4
2029,2029,2019-08-29,38,Thu,1,1,1,No,6,Peter Nicol Russell (PNR),950.0,Ristretto,3.3
2030,2030,2019-08-29,38,Thu,1,12,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (S),3.6
2031,2031,2019-08-29,38,Thu,1,5,2,No,0,Fisher Library (F03),70.0,Flat White (L),9.8
2032,2032,2019-08-29,38,Thu,1,7,2,No,5,Carslaw (F07),150.0,Latte (L),9.8
2033,2033,2019-08-29,38,Thu,1,5,1,No,0,Fisher Library (F03),70.0,Flat White (L),4.9
2034,2034,2019-08-29,38,Thu,1,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
2035,2035,2019-08-29,38,Thu,1,2,2,No,0,Fisher Library (F03),70.0,Macchiato,7.6
2036,2036,2019-08-29,38,Thu,1,15,1,No,5,Carslaw (F07),150.0,Hot Chocolate (L),4.6
2037,2037,2019-08-29,38,Thu,1,14,1,No,2,The Quarter (A16),400.0,Mocha (S),4.5
2038,2038,2019-08-29,38,Thu,1,3,1,No,1,Law Library (F10),84.0,Long Black (L),4.0
2039,2039,2019-08-29,38,Thu,1,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
2040,2040,2019-08-29,38,Thu,1,16,1,No,0,Fisher Library (F03),70.0,Hot Chocolate (S),3.8
2041,2041,2019-08-29,38,Thu,1,1,1,No,1,Law Library (F10),84.0,Ristretto,3.3
2042,2042,2019-08-29,38,Thu,1,7,1,No,4,Brennan MacCallum (A18),350.0,Latte (L),4.9
2043,2043,2019-08-29,38,Thu,1,7,1,No,0,Fisher Library (F03),70.0,Latte (L),4.9
2044,2044,2019-08-29,38,Thu,1,16,1,No,1,Law Library (F10),84.0,Hot Chocolate (S),3.8
2045,2045,2019-08-29,38,Thu,2,2,1,No,6,Peter Nicol Russell (PNR),950.0,Macchiato,3.8
2046,2046,2019-08-29,38,Thu,2,10,1,No,3,Abercrombie (H70),700.0,Cappuccino (S),4.0
2047,2047,2019-08-29,38,Thu,2,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
2048,2048,2019-08-29,38,Thu,2,4,1,No,5,Carslaw (F07),150.0,Long Black (S),3.8
2049,2049,2019-08-29,38,Thu,2,6,1,No,4,Brennan MacCallum (A18),350.0,Flat White (S),4.0
2050,2050,2019-08-29,38,Thu,2,0,1,No,1,Law Library (F10),84.0,Espresso,3.5
2051,2051,2019-08-29,38,Thu,2,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
2052,2052,2019-08-29,38,Thu,2,12,1,No,3,Abercrombie (H70),700.0,Chai Latte (S),3.6
2053,2053,2019-08-29,38,Thu,2,16,1,No,3,Abercrombie (H70),700.0,Hot Chocolate (S),3.8
2054,2054,2019-08-29,38,Thu,2,1,1,No,2,The Quarter (A16),400.0,Ristretto,3.3
2055,2055,2019-08-29,38,Thu,2,7,1,No,5,Carslaw (F07),150.0,Latte (L),4.9
2056,2056,2019-08-29,38,Thu,2,10,1,No,5,Carslaw (F07),150.0,Cappuccino (S),4.0
2057,2057,2019-08-29,38,Thu,2,4,2,No,0,Fisher Library (F03),70.0,Long Black (S),7.6
2058,2058,2019-08-29,38,Thu,2,8,2,No,1,Law Library (F10),84.0,Latte (S),8.0
2059,2059,2019-08-29,38,Thu,2,8,2,No,0,Fisher Library (F03),70.0,Latte (S),8.0
2060,2060,2019-08-29,38,Thu,3,12,1,No,6,Peter Nicol Russell (PNR),950.0,Chai Latte (S),3.6
2061,2061,2019-08-29,38,Thu,3,3,1,No,5,Carslaw (F07),150.0,Long Black (L),4.0
2062,2062,2019-08-29,38,Thu,3,15,2,No,6,Peter Nicol Russell (PNR),950.0,Hot Chocolate (L),9.2
2063,2063,2019-08-29,38,Thu,3,8,1,No,5,Carslaw (F07),150.0,Latte (S),4.0
2064,2064,2019-08-29,38,Thu,3,9,1,No,6,Peter Nicol Russell (PNR),950.0,Cappuccino (L),4.9
2065,2065,2019-08-29,38,Thu,3,2,1,No,1,Law Library (F10),84.0,Macchiato,3.8
2066,2066,2019-08-29,38,Thu,3,9,2,No,4,Brennan MacCallum (A18),350.0,Cappuccino (L),9.8
2067,2067,2019-08-29,38,Thu,3,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
2068,2068,2019-08-29,38,Thu,3,11,1,No,4,Brennan MacCallum (A18),350.0,Chai Latte (L),4.4
2069,2069,2019-08-29,38,Thu,3,15,3,No,4,Brennan MacCallum (A18),350.0,Hot Chocolate (L),13.799999999999999
2070,2070,2019-08-29,38,Thu,3,1,2,No,0,Fisher Library (F03),70.0,Ristretto,6.6
2071,2071,2019-08-29,38,Thu,3,2,1,No,0,Fisher Library (F03),70.0,Macchiato,3.8
2072,2072,2019-08-29,38,Thu,4,1,1,No,0,Fisher Library (F03),70.0,Ristretto,3.3
2073,2073,2019-08-29,38,Thu,4,2,1,No,5,Carslaw (F07),150.0,Macchiato,3.8
2074,2074,2019-08-29,38,Thu,4,9,1,No,0,Fisher Library (F03),70.0,Cappuccino (L),4.9
2075,2075,2019-08-29,38,Thu,4,2,2,No,5,Carslaw (F07),150.0,Macchiato,7.6
